ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV2094	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV2095	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured bacterium
ASV2096	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2097	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	uncultured bacterium
ASV2098	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	uncultured bacterium
ASV2099	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium
ASV2100	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	uncultured	uncultured bacterium
ASV2101	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	uncultured bacterium
ASV2102	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV2103	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV2104	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	uncultured	uncultured bacterium
ASV2105	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV2106	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV2107	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV2108	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	uncultured bacterium
ASV2109	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	uncultured	uncultured bacterium
ASV2110	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Prosthecomicrobium	uncultured bacterium
ASV2111	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	uncultured bacterium
ASV2112	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured bacterium
ASV2113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	uncultured	uncultured bacterium
ASV2114	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured bacterium
ASV2115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	uncultured	uncultured bacterium
ASV2116	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	uncultured bacterium
ASV2117	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV2118	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrocosmicus	uncultured bacterium
ASV2119	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	uncultured	uncultured bacterium
ASV2120	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	uncultured	uncultured bacterium
ASV2121	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	uncultured	uncultured bacterium
ASV2122	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV2123	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured	uncultured bacterium
ASV2124	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV2125	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured	uncultured bacterium
ASV2126	Bacteria	Firmicutes	Negativicutes	NA	NA	uncultured	uncultured bacterium
ASV2127	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured bacterium
ASV2128	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	uncultured	uncultured bacterium
ASV2129	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2130	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2131	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	uncultured bacterium
ASV2132	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	uncultured	uncultured bacterium
ASV2133	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	uncultured bacterium
ASV2134	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	uncultured bacterium
ASV2135	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	uncultured bacterium
ASV2136	Bacteria	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus Allobeggiatoa	uncultured bacterium
ASV2137	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Salinispira	uncultured bacterium
ASV2138	Bacteria	FCPU426	NA	NA	NA	uncultured	uncultured bacterium
ASV2139	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	OLB13	uncultured bacterium
ASV2140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	uncultured bacterium
ASV2141	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	uncultured	uncultured bacterium
ASV2142	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured	uncultured bacterium
ASV2143	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	uncultured bacterium
ASV2144	Bacteria	Dependentiae	Babeliae	Babeliales	NA	uncultured	uncultured bacterium
ASV2145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Roseimarinus	uncultured bacterium
ASV2146	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	uncultured	uncultured bacterium
ASV2147	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV2148	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	uncultured bacterium
ASV2149	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV2150	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	uncultured bacterium
ASV2151	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	uncultured	uncultured bacterium
ASV2152	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	BSV40	uncultured	uncultured bacterium
ASV2153	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	uncultured	uncultured bacterium
ASV2154	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV2155	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
ASV2156	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	uncultured bacterium
ASV2157	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Roseimarinus	uncultured bacterium
ASV2158	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	uncultured	uncultured bacterium
ASV2159	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	uncultured	uncultured bacterium
ASV2160	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV2161	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Amb-16S-1323	uncultured	uncultured bacterium
ASV2162	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	uncultured bacterium
ASV2163	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	uncultured bacterium
ASV2164	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	uncultured bacterium
ASV2165	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	uncultured bacterium
ASV2166	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV2167	Bacteria	Planctomycetota	vadinHA49	NA	NA	uncultured	uncultured bacterium
ASV2168	Bacteria	Acidobacteriota	Blastocatellia	DS-100	NA	uncultured	uncultured bacterium
ASV2169	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	uncultured bacterium
ASV2170	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	uncultured bacterium
ASV2171	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured bacterium
ASV2172	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	uncultured bacterium
ASV2173	Bacteria	Proteobacteria	NA	NA	NA	uncultured	uncultured bacterium
ASV2174	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	uncultured bacterium
ASV2175	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Leeiaceae	Leeia	uncultured bacterium
ASV2176	Bacteria	Planctomycetota	Phycisphaerae	Pla1 lineage	NA	uncultured	uncultured bacterium
ASV2177	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured bacterium
ASV2178	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV2179	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV2180	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2181	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	uncultured bacterium
ASV2182	Bacteria	Proteobacteria	NA	NA	NA	uncultured	uncultured bacterium
ASV2183	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	uncultured	uncultured bacterium
ASV2184	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
ASV2185	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV2186	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured	uncultured bacterium
ASV2187	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	uncultured bacterium
ASV2188	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	uncultured bacterium
ASV2189	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	uncultured	uncultured bacterium
ASV2190	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	uncultured	uncultured bacterium
ASV2191	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	uncultured	uncultured bacterium
ASV2192	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	uncultured	uncultured bacterium
ASV2193	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	uncultured	uncultured bacterium
ASV2194	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	uncultured	uncultured bacterium
ASV2195	Bacteria	Chloroflexi	OLB14	NA	NA	uncultured	uncultured bacterium
ASV2196	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium	uncultured bacterium
ASV2197	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured bacterium
ASV2198	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	uncultured	uncultured bacterium
ASV2199	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	uncultured bacterium
ASV2200	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2201	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	uncultured	uncultured bacterium
ASV2202	Bacteria	Spirochaetota	MVP-15	NA	NA	uncultured	uncultured bacterium
ASV2203	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV2204	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV2205	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2206	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	uncultured	uncultured bacterium
ASV2207	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured bacterium
ASV2208	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	uncultured	uncultured bacterium
ASV2209	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	uncultured bacterium
ASV2210	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	uncultured bacterium
ASV2211	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	uncultured	uncultured bacterium
ASV2212	Bacteria	Bacteroidota	OC31	NA	NA	uncultured	uncultured bacterium
ASV2213	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	uncultured bacterium
ASV2214	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	HN-HF0106	uncultured bacterium
ASV2215	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured bacterium
ASV2216	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2217	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	uncultured	uncultured bacterium
ASV2218	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Captivus	uncultured bacterium
ASV2219	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured bacterium
ASV2220	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured	uncultured bacterium
ASV2221	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	uncultured	uncultured bacterium
ASV2222	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	uncultured	uncultured bacterium
ASV2223	Bacteria	Acidobacteriota	Blastocatellia	DS-100	NA	uncultured	uncultured bacterium
ASV2224	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured bacterium
ASV2225	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587	uncultured bacterium
ASV2226	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	uncultured	uncultured bacterium
ASV2227	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2228	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	uncultured bacterium
ASV2229	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV2230	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 17	NA	uncultured	uncultured bacterium
ASV2231	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	uncultured bacterium
ASV2232	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	uncultured	uncultured bacterium
ASV2233	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2234	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2235	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured bacterium
ASV2236	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV2237	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	uncultured bacterium
ASV2238	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured bacterium
ASV2239	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	uncultured bacterium
ASV2240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia	uncultured bacterium
ASV2241	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	uncultured bacterium
ASV2242	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium
ASV2243	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured	uncultured bacterium
ASV2244	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	uncultured	uncultured bacterium
ASV2245	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV2246	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	uncultured	uncultured bacterium
ASV2247	Bacteria	Chloroflexi	TK10	NA	NA	uncultured	uncultured bacterium
ASV2248	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV2249	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	uncultured	uncultured bacterium
ASV2250	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	M2PB4-65 termite group	uncultured	uncultured bacterium
ASV2251	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	uncultured	uncultured bacterium
ASV2252	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV2253	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured bacterium
ASV2254	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	uncultured	uncultured bacterium
ASV2255	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured bacterium
ASV2256	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	uncultured	uncultured bacterium
ASV2257	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 17	NA	uncultured	uncultured bacterium
ASV2258	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	NA	uncultured	uncultured bacterium
ASV2259	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	uncultured bacterium
ASV2260	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured bacterium
ASV2261	Bacteria	Firmicutes	NA	NA	NA	uncultured	uncultured bacterium
ASV2262	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	uncultured	uncultured bacterium
ASV2263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	uncultured bacterium
ASV2264	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	uncultured bacterium
ASV2265	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV2266	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV2267	Bacteria	Margulisbacteria	NA	NA	NA	uncultured	uncultured bacterium
ASV2268	Bacteria	Acidobacteriota	Acidobacteriae	GOUTB8	NA	uncultured	uncultured bacterium
ASV2269	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV2270	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	uncultured	uncultured bacterium
ASV2271	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	uncultured bacterium
ASV2272	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1	uncultured bacterium
ASV2273	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	uncultured bacterium
ASV2274	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
ASV2275	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	M2PT2-76 termite group	uncultured bacterium
ASV2276	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
ASV2277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	uncultured bacterium
ASV2278	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	uncultured bacterium
ASV2279	Bacteria	FCPU426	NA	NA	NA	uncultured	uncultured bacterium
ASV2280	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	uncultured	uncultured bacterium
ASV2281	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	uncultured bacterium
ASV2282	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	uncultured bacterium
ASV2283	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	uncultured bacterium
ASV2284	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Chthonobacter	uncultured bacterium
ASV2285	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured bacterium
ASV2286	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV2287	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	EcFYyy-200	uncultured bacterium
